id,Transcript,QX1410,transcript_CTROP,structure
OG0005925,1,1,1,one:one:one
OG0005926,1,1,1,one:one:one
OG0005927,1,1,1,one:one:one
OG0005928,1,1,1,one:one:one
OG0005929,1,1,1,one:one:one
OG0005930,1,1,1,one:one:one
OG0005931,1,1,1,one:one:one
OG0005932,1,1,1,one:one:one
OG0005933,1,1,1,one:one:one
OG0005934,1,1,1,one:one:one
OG0005935,1,1,1,one:one:one
OG0005936,1,1,1,one:one:one
OG0005937,1,1,1,one:one:one
OG0005938,1,1,1,one:one:one
OG0005939,1,1,1,one:one:one
OG0005940,1,1,1,one:one:one
OG0005941,1,1,1,one:one:one
OG0005942,1,1,1,one:one:one
OG0005943,1,1,1,one:one:one
OG0005944,1,1,1,one:one:one
OG0005945,1,1,1,one:one:one
OG0005946,1,1,1,one:one:one
OG0005947,1,1,1,one:one:one
OG0005948,1,1,1,one:one:one
OG0005949,1,1,1,one:one:one
OG0005950,1,1,1,one:one:one
OG0005951,1,1,1,one:one:one
OG0005952,1,1,1,one:one:one
OG0005953,1,1,1,one:one:one
OG0005954,1,1,1,one:one:one
OG0005955,1,1,1,one:one:one
OG0005956,1,1,1,one:one:one
OG0005957,1,1,1,one:one:one
OG0005958,1,1,1,one:one:one
OG0005959,1,1,1,one:one:one
OG0005960,1,1,1,one:one:one
OG0005961,1,1,1,one:one:one
OG0005962,1,1,1,one:one:one
OG0005963,1,1,1,one:one:one
OG0005964,1,1,1,one:one:one
OG0005965,1,1,1,one:one:one
OG0005966,1,1,1,one:one:one
OG0005967,1,1,1,one:one:one
OG0005968,1,1,1,one:one:one
OG0005970,1,1,1,one:one:one
OG0005971,1,1,1,one:one:one
OG0005972,1,1,1,one:one:one
OG0005973,1,1,1,one:one:one
OG0005974,1,1,1,one:one:one
OG0005976,1,1,1,one:one:one
OG0005977,1,1,1,one:one:one
OG0005978,1,1,1,one:one:one
OG0005979,1,1,1,one:one:one
OG0005980,1,1,1,one:one:one
OG0005981,1,1,1,one:one:one
OG0005982,1,1,1,one:one:one
OG0005983,1,1,1,one:one:one
OG0005984,1,1,1,one:one:one
OG0005985,1,1,1,one:one:one
OG0005986,1,1,1,one:one:one
OG0005987,1,1,1,one:one:one
OG0005988,1,1,1,one:one:one
OG0005990,1,1,1,one:one:one
OG0005991,1,1,1,one:one:one
OG0005992,1,1,1,one:one:one
OG0005993,1,1,1,one:one:one
OG0005994,1,1,1,one:one:one
OG0005995,1,1,1,one:one:one
OG0005996,1,1,1,one:one:one
OG0005997,1,1,1,one:one:one
OG0005998,1,1,1,one:one:one
OG0005999,1,1,1,one:one:one
OG0006000,1,1,1,one:one:one
OG0006001,1,1,1,one:one:one
OG0006002,1,1,1,one:one:one
OG0006003,1,1,1,one:one:one
OG0006004,1,1,1,one:one:one
OG0006005,1,1,1,one:one:one
OG0006006,1,1,1,one:one:one
OG0006007,1,1,1,one:one:one
OG0006008,1,1,1,one:one:one
OG0006009,1,1,1,one:one:one
OG0006010,1,1,1,one:one:one
OG0006011,1,1,1,one:one:one
OG0006012,1,1,1,one:one:one
OG0006013,1,1,1,one:one:one
OG0006014,1,1,1,one:one:one
OG0006015,1,1,1,one:one:one
OG0006016,1,1,1,one:one:one
OG0006017,1,1,1,one:one:one
OG0006018,1,1,1,one:one:one
OG0006019,1,1,1,one:one:one
OG0006020,1,1,1,one:one:one
OG0006021,1,1,1,one:one:one
OG0006022,1,1,1,one:one:one
OG0006023,1,1,1,one:one:one
OG0006024,1,1,1,one:one:one
OG0006025,1,1,1,one:one:one
OG0006026,1,1,1,one:one:one
OG0006027,1,1,1,one:one:one
OG0006028,1,1,1,one:one:one
OG0006029,1,1,1,one:one:one
OG0006030,1,1,1,one:one:one
OG0006031,1,1,1,one:one:one
OG0006032,1,1,1,one:one:one
OG0006033,1,1,1,one:one:one
OG0006034,1,1,1,one:one:one
OG0006035,1,1,1,one:one:one
OG0006036,1,1,1,one:one:one
OG0006037,1,1,1,one:one:one
OG0006038,1,1,1,one:one:one
OG0006039,1,1,1,one:one:one
OG0006040,1,1,1,one:one:one
OG0006041,1,1,1,one:one:one
OG0006042,1,1,1,one:one:one
OG0006043,1,1,1,one:one:one
OG0006044,1,1,1,one:one:one
OG0006045,1,1,1,one:one:one
OG0006046,1,1,1,one:one:one
OG0006047,1,1,1,one:one:one
OG0006048,1,1,1,one:one:one
OG0006049,1,1,1,one:one:one
OG0006050,1,1,1,one:one:one
OG0006051,1,1,1,one:one:one
OG0006052,1,1,1,one:one:one
OG0006053,1,1,1,one:one:one
OG0006054,1,1,1,one:one:one
OG0006055,1,1,1,one:one:one
OG0006056,1,1,1,one:one:one
OG0006057,1,1,1,one:one:one
OG0006058,1,1,1,one:one:one
OG0006059,1,1,1,one:one:one
OG0006060,1,1,1,one:one:one
OG0006061,1,1,1,one:one:one
OG0006062,1,1,1,one:one:one
OG0006063,1,1,1,one:one:one
OG0006064,1,1,1,one:one:one
OG0006065,1,1,1,one:one:one
OG0006066,1,1,1,one:one:one
OG0006067,1,1,1,one:one:one
OG0006068,1,1,1,one:one:one
OG0006069,1,1,1,one:one:one
OG0006070,1,1,1,one:one:one
OG0006071,1,1,1,one:one:one
OG0006072,1,1,1,one:one:one
OG0006073,1,1,1,one:one:one
OG0006074,1,1,1,one:one:one
OG0006075,1,1,1,one:one:one
OG0006076,1,1,1,one:one:one
OG0006077,1,1,1,one:one:one
OG0006078,1,1,1,one:one:one
OG0006079,1,1,1,one:one:one
OG0006080,1,1,1,one:one:one
OG0006081,1,1,1,one:one:one
OG0006082,1,1,1,one:one:one
OG0006083,1,1,1,one:one:one
OG0006084,1,1,1,one:one:one
OG0006085,1,1,1,one:one:one
OG0006086,1,1,1,one:one:one
OG0006087,1,1,1,one:one:one
OG0006088,1,1,1,one:one:one
OG0006089,1,1,1,one:one:one
OG0006090,1,1,1,one:one:one
OG0006091,1,1,1,one:one:one
OG0006092,1,1,1,one:one:one
OG0006093,1,1,1,one:one:one
OG0006094,1,1,1,one:one:one
OG0006095,1,1,1,one:one:one
OG0006096,1,1,1,one:one:one
OG0006097,1,1,1,one:one:one
OG0006098,1,1,1,one:one:one
OG0006099,1,1,1,one:one:one
OG0006100,1,1,1,one:one:one
OG0006101,1,1,1,one:one:one
OG0006102,1,1,1,one:one:one
OG0006103,1,1,1,one:one:one
OG0006104,1,1,1,one:one:one
OG0006105,1,1,1,one:one:one
OG0006106,1,1,1,one:one:one
OG0006107,1,1,1,one:one:one
OG0006108,1,1,1,one:one:one
OG0006109,1,1,1,one:one:one
OG0006110,1,1,1,one:one:one
OG0006111,1,1,1,one:one:one
OG0006112,1,1,1,one:one:one
OG0006113,1,1,1,one:one:one
OG0006114,1,1,1,one:one:one
OG0006115,1,1,1,one:one:one
OG0006116,1,1,1,one:one:one
OG0006117,1,1,1,one:one:one
OG0006118,1,1,1,one:one:one
OG0006119,1,1,1,one:one:one
OG0006120,1,1,1,one:one:one
OG0006121,1,1,1,one:one:one
OG0006122,1,1,1,one:one:one
OG0006123,1,1,1,one:one:one
OG0006124,1,1,1,one:one:one
OG0006125,1,1,1,one:one:one
OG0006126,1,1,1,one:one:one
OG0006127,1,1,1,one:one:one
OG0006128,1,1,1,one:one:one
OG0006129,1,1,1,one:one:one
OG0006130,1,1,1,one:one:one
OG0006131,1,1,1,one:one:one
OG0006132,1,1,1,one:one:one
OG0006133,1,1,1,one:one:one
OG0006135,1,1,1,one:one:one
OG0006136,1,1,1,one:one:one
OG0006137,1,1,1,one:one:one
OG0006138,1,1,1,one:one:one
OG0006139,1,1,1,one:one:one
OG0006140,1,1,1,one:one:one
OG0006141,1,1,1,one:one:one
OG0006142,1,1,1,one:one:one
OG0006143,1,1,1,one:one:one
OG0006144,1,1,1,one:one:one
OG0006145,1,1,1,one:one:one
OG0006146,1,1,1,one:one:one
OG0006147,1,1,1,one:one:one
OG0006148,1,1,1,one:one:one
OG0006149,1,1,1,one:one:one
OG0006151,1,1,1,one:one:one
OG0006152,1,1,1,one:one:one
OG0006153,1,1,1,one:one:one
OG0006154,1,1,1,one:one:one
OG0006155,1,1,1,one:one:one
OG0006156,1,1,1,one:one:one
OG0006157,1,1,1,one:one:one
OG0006158,1,1,1,one:one:one
OG0006160,1,1,1,one:one:one
OG0006161,1,1,1,one:one:one
OG0006162,1,1,1,one:one:one
OG0006164,1,1,1,one:one:one
OG0006165,1,1,1,one:one:one
OG0006167,1,1,1,one:one:one
OG0006168,1,1,1,one:one:one
OG0006169,1,1,1,one:one:one
OG0006170,1,1,1,one:one:one
OG0006171,1,1,1,one:one:one
OG0006172,1,1,1,one:one:one
OG0006173,1,1,1,one:one:one
OG0006174,1,1,1,one:one:one
OG0006175,1,1,1,one:one:one
OG0006176,1,1,1,one:one:one
OG0006177,1,1,1,one:one:one
OG0006178,1,1,1,one:one:one
OG0006179,1,1,1,one:one:one
OG0006180,1,1,1,one:one:one
OG0006181,1,1,1,one:one:one
OG0006182,1,1,1,one:one:one
OG0006183,1,1,1,one:one:one
OG0006184,1,1,1,one:one:one
OG0006185,1,1,1,one:one:one
OG0006186,1,1,1,one:one:one
OG0006187,1,1,1,one:one:one
OG0006188,1,1,1,one:one:one
OG0006189,1,1,1,one:one:one
OG0006190,1,1,1,one:one:one
OG0006191,1,1,1,one:one:one
OG0006192,1,1,1,one:one:one
OG0006193,1,1,1,one:one:one
OG0006194,1,1,1,one:one:one
OG0006195,1,1,1,one:one:one
OG0006196,1,1,1,one:one:one
OG0006197,1,1,1,one:one:one
OG0006198,1,1,1,one:one:one
OG0006199,1,1,1,one:one:one
OG0006200,1,1,1,one:one:one
OG0006201,1,1,1,one:one:one
OG0006202,1,1,1,one:one:one
OG0006203,1,1,1,one:one:one
OG0006204,1,1,1,one:one:one
OG0006205,1,1,1,one:one:one
OG0006206,1,1,1,one:one:one
OG0006207,1,1,1,one:one:one
OG0006208,1,1,1,one:one:one
OG0006209,1,1,1,one:one:one
OG0006211,1,1,1,one:one:one
OG0006212,1,1,1,one:one:one
OG0006213,1,1,1,one:one:one
OG0006214,1,1,1,one:one:one
OG0006215,1,1,1,one:one:one
OG0006216,1,1,1,one:one:one
OG0006217,1,1,1,one:one:one
OG0006218,1,1,1,one:one:one
OG0006219,1,1,1,one:one:one
OG0006220,1,1,1,one:one:one
OG0006221,1,1,1,one:one:one
OG0006222,1,1,1,one:one:one
OG0006223,1,1,1,one:one:one
OG0006224,1,1,1,one:one:one
OG0006225,1,1,1,one:one:one
OG0006226,1,1,1,one:one:one
OG0006227,1,1,1,one:one:one
OG0006228,1,1,1,one:one:one
OG0006229,1,1,1,one:one:one
OG0006230,1,1,1,one:one:one
OG0006231,1,1,1,one:one:one
OG0006232,1,1,1,one:one:one
OG0006233,1,1,1,one:one:one
OG0006234,1,1,1,one:one:one
OG0006235,1,1,1,one:one:one
OG0006236,1,1,1,one:one:one
OG0006237,1,1,1,one:one:one
OG0006238,1,1,1,one:one:one
OG0006239,1,1,1,one:one:one
OG0006240,1,1,1,one:one:one
OG0006241,1,1,1,one:one:one
OG0006242,1,1,1,one:one:one
OG0006243,1,1,1,one:one:one
OG0006244,1,1,1,one:one:one
OG0006245,1,1,1,one:one:one
OG0006246,1,1,1,one:one:one
OG0006247,1,1,1,one:one:one
OG0006248,1,1,1,one:one:one
OG0006249,1,1,1,one:one:one
OG0006250,1,1,1,one:one:one
OG0006251,1,1,1,one:one:one
OG0006252,1,1,1,one:one:one
OG0006253,1,1,1,one:one:one
OG0006254,1,1,1,one:one:one
OG0006255,1,1,1,one:one:one
OG0006256,1,1,1,one:one:one
OG0006258,1,1,1,one:one:one
OG0006260,1,1,1,one:one:one
OG0006261,1,1,1,one:one:one
OG0006262,1,1,1,one:one:one
OG0006263,1,1,1,one:one:one
OG0006264,1,1,1,one:one:one
OG0006265,1,1,1,one:one:one
OG0006266,1,1,1,one:one:one
OG0006267,1,1,1,one:one:one
OG0006268,1,1,1,one:one:one
OG0006269,1,1,1,one:one:one
OG0006270,1,1,1,one:one:one
OG0006271,1,1,1,one:one:one
OG0006272,1,1,1,one:one:one
OG0006274,1,1,1,one:one:one
OG0006275,1,1,1,one:one:one
OG0006276,1,1,1,one:one:one
OG0006277,1,1,1,one:one:one
OG0006278,1,1,1,one:one:one
OG0006279,1,1,1,one:one:one
OG0006280,1,1,1,one:one:one
OG0006281,1,1,1,one:one:one
OG0006282,1,1,1,one:one:one
OG0006284,1,1,1,one:one:one
OG0006285,1,1,1,one:one:one
OG0006286,1,1,1,one:one:one
OG0006287,1,1,1,one:one:one
OG0006288,1,1,1,one:one:one
OG0006289,1,1,1,one:one:one
OG0006290,1,1,1,one:one:one
OG0006291,1,1,1,one:one:one
OG0006292,1,1,1,one:one:one
OG0006293,1,1,1,one:one:one
OG0006294,1,1,1,one:one:one
OG0006295,1,1,1,one:one:one
OG0006296,1,1,1,one:one:one
OG0006297,1,1,1,one:one:one
OG0006298,1,1,1,one:one:one
OG0006299,1,1,1,one:one:one
OG0006300,1,1,1,one:one:one
OG0006301,1,1,1,one:one:one
OG0006302,1,1,1,one:one:one
OG0006303,1,1,1,one:one:one
OG0006304,1,1,1,one:one:one
OG0006305,1,1,1,one:one:one
OG0006306,1,1,1,one:one:one
OG0006307,1,1,1,one:one:one
OG0006308,1,1,1,one:one:one
OG0006309,1,1,1,one:one:one
OG0006311,1,1,1,one:one:one
OG0006312,1,1,1,one:one:one
OG0006313,1,1,1,one:one:one
OG0006314,1,1,1,one:one:one
OG0006315,1,1,1,one:one:one
OG0006316,1,1,1,one:one:one
OG0006317,1,1,1,one:one:one
OG0006319,1,1,1,one:one:one
OG0006320,1,1,1,one:one:one
OG0006321,1,1,1,one:one:one
OG0006322,1,1,1,one:one:one
OG0006323,1,1,1,one:one:one
OG0006324,1,1,1,one:one:one
OG0006325,1,1,1,one:one:one
OG0006326,1,1,1,one:one:one
OG0006327,1,1,1,one:one:one
OG0006328,1,1,1,one:one:one
OG0006329,1,1,1,one:one:one
OG0006330,1,1,1,one:one:one
OG0006331,1,1,1,one:one:one
OG0006332,1,1,1,one:one:one
OG0006333,1,1,1,one:one:one
OG0006334,1,1,1,one:one:one
OG0006335,1,1,1,one:one:one
OG0006336,1,1,1,one:one:one
OG0006337,1,1,1,one:one:one
OG0006338,1,1,1,one:one:one
OG0006339,1,1,1,one:one:one
OG0006340,1,1,1,one:one:one
OG0006341,1,1,1,one:one:one
OG0006342,1,1,1,one:one:one
OG0006343,1,1,1,one:one:one
OG0006344,1,1,1,one:one:one
OG0006345,1,1,1,one:one:one
OG0006346,1,1,1,one:one:one
OG0006347,1,1,1,one:one:one
OG0006348,1,1,1,one:one:one
OG0006349,1,1,1,one:one:one
OG0006350,1,1,1,one:one:one
OG0006351,1,1,1,one:one:one
OG0006352,1,1,1,one:one:one
OG0006353,1,1,1,one:one:one
OG0006354,1,1,1,one:one:one
OG0006355,1,1,1,one:one:one
OG0006357,1,1,1,one:one:one
OG0006358,1,1,1,one:one:one
OG0006359,1,1,1,one:one:one
OG0006360,1,1,1,one:one:one
OG0006361,1,1,1,one:one:one
OG0006362,1,1,1,one:one:one
OG0006363,1,1,1,one:one:one
OG0006364,1,1,1,one:one:one
OG0006365,1,1,1,one:one:one
OG0006366,1,1,1,one:one:one
OG0006367,1,1,1,one:one:one
OG0006368,1,1,1,one:one:one
OG0006369,1,1,1,one:one:one
OG0006370,1,1,1,one:one:one
OG0006371,1,1,1,one:one:one
OG0006372,1,1,1,one:one:one
OG0006373,1,1,1,one:one:one
OG0006374,1,1,1,one:one:one
OG0006375,1,1,1,one:one:one
OG0006376,1,1,1,one:one:one
OG0006377,1,1,1,one:one:one
OG0006378,1,1,1,one:one:one
OG0006379,1,1,1,one:one:one
OG0006380,1,1,1,one:one:one
OG0006381,1,1,1,one:one:one
OG0006382,1,1,1,one:one:one
OG0006383,1,1,1,one:one:one
OG0006384,1,1,1,one:one:one
OG0006385,1,1,1,one:one:one
OG0006386,1,1,1,one:one:one
OG0006387,1,1,1,one:one:one
OG0006388,1,1,1,one:one:one
OG0006389,1,1,1,one:one:one
OG0006390,1,1,1,one:one:one
OG0006391,1,1,1,one:one:one
OG0006392,1,1,1,one:one:one
OG0006393,1,1,1,one:one:one
OG0006394,1,1,1,one:one:one
OG0006395,1,1,1,one:one:one
OG0006396,1,1,1,one:one:one
OG0006397,1,1,1,one:one:one
OG0006398,1,1,1,one:one:one
OG0006399,1,1,1,one:one:one
OG0006400,1,1,1,one:one:one
OG0006401,1,1,1,one:one:one
OG0006402,1,1,1,one:one:one
OG0006403,1,1,1,one:one:one
OG0006404,1,1,1,one:one:one
OG0006405,1,1,1,one:one:one
OG0006406,1,1,1,one:one:one
OG0006407,1,1,1,one:one:one
OG0006408,1,1,1,one:one:one
OG0006409,1,1,1,one:one:one
OG0006410,1,1,1,one:one:one
OG0006411,1,1,1,one:one:one
OG0006412,1,1,1,one:one:one
OG0006413,1,1,1,one:one:one
OG0006414,1,1,1,one:one:one
OG0006415,1,1,1,one:one:one
OG0006416,1,1,1,one:one:one
OG0006417,1,1,1,one:one:one
OG0006418,1,1,1,one:one:one
OG0006419,1,1,1,one:one:one
OG0006420,1,1,1,one:one:one
OG0006421,1,1,1,one:one:one
OG0006422,1,1,1,one:one:one
OG0006423,1,1,1,one:one:one
OG0006424,1,1,1,one:one:one
OG0006425,1,1,1,one:one:one
OG0006426,1,1,1,one:one:one
OG0006427,1,1,1,one:one:one
OG0006428,1,1,1,one:one:one
OG0006429,1,1,1,one:one:one
OG0006430,1,1,1,one:one:one
OG0006431,1,1,1,one:one:one
OG0006432,1,1,1,one:one:one
OG0006433,1,1,1,one:one:one
OG0006434,1,1,1,one:one:one
OG0006435,1,1,1,one:one:one
OG0006436,1,1,1,one:one:one
OG0006437,1,1,1,one:one:one
OG0006438,1,1,1,one:one:one
OG0006439,1,1,1,one:one:one
OG0006440,1,1,1,one:one:one
OG0006441,1,1,1,one:one:one
OG0006442,1,1,1,one:one:one
OG0006443,1,1,1,one:one:one
OG0006444,1,1,1,one:one:one
OG0006445,1,1,1,one:one:one
OG0006446,1,1,1,one:one:one
OG0006447,1,1,1,one:one:one
OG0006448,1,1,1,one:one:one
OG0006449,1,1,1,one:one:one
OG0006450,1,1,1,one:one:one
OG0006451,1,1,1,one:one:one
OG0006452,1,1,1,one:one:one
OG0006453,1,1,1,one:one:one
OG0006454,1,1,1,one:one:one
OG0006455,1,1,1,one:one:one
OG0006456,1,1,1,one:one:one
OG0006457,1,1,1,one:one:one
OG0006458,1,1,1,one:one:one
OG0006459,1,1,1,one:one:one
OG0006460,1,1,1,one:one:one
OG0006461,1,1,1,one:one:one
OG0006462,1,1,1,one:one:one
OG0006463,1,1,1,one:one:one
OG0006464,1,1,1,one:one:one
OG0006465,1,1,1,one:one:one
OG0006467,1,1,1,one:one:one
OG0006468,1,1,1,one:one:one
OG0006469,1,1,1,one:one:one
OG0006470,1,1,1,one:one:one
OG0006471,1,1,1,one:one:one
OG0006472,1,1,1,one:one:one
OG0006473,1,1,1,one:one:one
OG0006474,1,1,1,one:one:one
OG0006475,1,1,1,one:one:one
OG0006476,1,1,1,one:one:one
OG0006477,1,1,1,one:one:one
OG0006478,1,1,1,one:one:one
OG0006479,1,1,1,one:one:one
OG0006480,1,1,1,one:one:one
OG0006481,1,1,1,one:one:one
OG0006482,1,1,1,one:one:one
OG0006483,1,1,1,one:one:one
OG0006484,1,1,1,one:one:one
OG0006485,1,1,1,one:one:one
OG0006486,1,1,1,one:one:one
OG0006487,1,1,1,one:one:one
OG0006488,1,1,1,one:one:one
OG0006489,1,1,1,one:one:one
OG0006490,1,1,1,one:one:one
OG0006491,1,1,1,one:one:one
OG0006492,1,1,1,one:one:one
OG0006493,1,1,1,one:one:one
OG0006494,1,1,1,one:one:one
OG0006495,1,1,1,one:one:one
OG0006496,1,1,1,one:one:one
OG0006497,1,1,1,one:one:one
OG0006498,1,1,1,one:one:one
OG0006499,1,1,1,one:one:one
OG0006500,1,1,1,one:one:one
OG0006502,1,1,1,one:one:one
OG0006503,1,1,1,one:one:one
OG0006504,1,1,1,one:one:one
OG0006505,1,1,1,one:one:one
OG0006506,1,1,1,one:one:one
OG0006507,1,1,1,one:one:one
OG0006508,1,1,1,one:one:one
OG0006509,1,1,1,one:one:one
OG0006510,1,1,1,one:one:one
OG0006511,1,1,1,one:one:one
OG0006512,1,1,1,one:one:one
OG0006513,1,1,1,one:one:one
OG0006514,1,1,1,one:one:one
OG0006515,1,1,1,one:one:one
OG0006516,1,1,1,one:one:one
OG0006517,1,1,1,one:one:one
OG0006518,1,1,1,one:one:one
OG0006519,1,1,1,one:one:one
OG0006520,1,1,1,one:one:one
OG0006521,1,1,1,one:one:one
OG0006522,1,1,1,one:one:one
OG0006523,1,1,1,one:one:one
OG0006524,1,1,1,one:one:one
OG0006525,1,1,1,one:one:one
OG0006526,1,1,1,one:one:one
OG0006527,1,1,1,one:one:one
OG0006528,1,1,1,one:one:one
OG0006529,1,1,1,one:one:one
OG0006530,1,1,1,one:one:one
OG0006531,1,1,1,one:one:one
OG0006532,1,1,1,one:one:one
OG0006533,1,1,1,one:one:one
OG0006534,1,1,1,one:one:one
OG0006535,1,1,1,one:one:one
OG0006536,1,1,1,one:one:one
OG0006537,1,1,1,one:one:one
OG0006538,1,1,1,one:one:one
OG0006539,1,1,1,one:one:one
OG0006540,1,1,1,one:one:one
OG0006541,1,1,1,one:one:one
OG0006542,1,1,1,one:one:one
OG0006543,1,1,1,one:one:one
OG0006544,1,1,1,one:one:one
OG0006545,1,1,1,one:one:one
OG0006546,1,1,1,one:one:one
OG0006547,1,1,1,one:one:one
OG0006548,1,1,1,one:one:one
OG0006549,1,1,1,one:one:one
OG0006550,1,1,1,one:one:one
OG0006551,1,1,1,one:one:one
OG0006552,1,1,1,one:one:one
OG0006553,1,1,1,one:one:one
OG0006555,1,1,1,one:one:one
OG0006556,1,1,1,one:one:one
OG0006557,1,1,1,one:one:one
OG0006558,1,1,1,one:one:one
OG0006559,1,1,1,one:one:one
OG0006560,1,1,1,one:one:one
OG0006561,1,1,1,one:one:one
OG0006562,1,1,1,one:one:one
OG0006563,1,1,1,one:one:one
OG0006564,1,1,1,one:one:one
OG0006565,1,1,1,one:one:one
OG0006566,1,1,1,one:one:one
OG0006567,1,1,1,one:one:one
OG0006568,1,1,1,one:one:one
OG0006569,1,1,1,one:one:one
OG0006570,1,1,1,one:one:one
OG0006571,1,1,1,one:one:one
OG0006572,1,1,1,one:one:one
OG0006573,1,1,1,one:one:one
OG0006574,1,1,1,one:one:one
OG0006575,1,1,1,one:one:one
OG0006576,1,1,1,one:one:one
OG0006577,1,1,1,one:one:one
OG0006578,1,1,1,one:one:one
OG0006579,1,1,1,one:one:one
OG0006580,1,1,1,one:one:one
OG0006581,1,1,1,one:one:one
OG0006582,1,1,1,one:one:one
OG0006583,1,1,1,one:one:one
OG0006584,1,1,1,one:one:one
OG0006585,1,1,1,one:one:one
OG0006586,1,1,1,one:one:one
OG0006587,1,1,1,one:one:one
OG0006588,1,1,1,one:one:one
OG0006589,1,1,1,one:one:one
OG0006590,1,1,1,one:one:one
OG0006591,1,1,1,one:one:one
OG0006592,1,1,1,one:one:one
OG0006593,1,1,1,one:one:one
OG0006594,1,1,1,one:one:one
OG0006595,1,1,1,one:one:one
OG0006596,1,1,1,one:one:one
OG0006597,1,1,1,one:one:one
OG0006598,1,1,1,one:one:one
OG0006599,1,1,1,one:one:one
OG0006600,1,1,1,one:one:one
OG0006601,1,1,1,one:one:one
OG0006602,1,1,1,one:one:one
OG0006603,1,1,1,one:one:one
OG0006604,1,1,1,one:one:one
OG0006605,1,1,1,one:one:one
OG0006606,1,1,1,one:one:one
OG0006607,1,1,1,one:one:one
OG0006608,1,1,1,one:one:one
OG0006609,1,1,1,one:one:one
OG0006610,1,1,1,one:one:one
OG0006611,1,1,1,one:one:one
OG0006612,1,1,1,one:one:one
OG0006613,1,1,1,one:one:one
OG0006614,1,1,1,one:one:one
OG0006615,1,1,1,one:one:one
OG0006616,1,1,1,one:one:one
OG0006617,1,1,1,one:one:one
OG0006618,1,1,1,one:one:one
OG0006619,1,1,1,one:one:one
OG0006620,1,1,1,one:one:one
OG0006621,1,1,1,one:one:one
OG0006622,1,1,1,one:one:one
OG0006623,1,1,1,one:one:one
OG0006624,1,1,1,one:one:one
OG0006625,1,1,1,one:one:one
OG0006626,1,1,1,one:one:one
OG0006627,1,1,1,one:one:one
OG0006628,1,1,1,one:one:one
OG0006629,1,1,1,one:one:one
OG0006630,1,1,1,one:one:one
OG0006631,1,1,1,one:one:one
OG0006632,1,1,1,one:one:one
OG0006633,1,1,1,one:one:one
OG0006634,1,1,1,one:one:one
OG0006635,1,1,1,one:one:one
OG0006636,1,1,1,one:one:one
OG0006637,1,1,1,one:one:one
OG0006638,1,1,1,one:one:one
OG0006639,1,1,1,one:one:one
OG0006640,1,1,1,one:one:one
OG0006641,1,1,1,one:one:one
OG0006642,1,1,1,one:one:one
OG0006643,1,1,1,one:one:one
OG0006644,1,1,1,one:one:one
OG0006645,1,1,1,one:one:one
OG0006646,1,1,1,one:one:one
OG0006647,1,1,1,one:one:one
OG0006648,1,1,1,one:one:one
OG0006649,1,1,1,one:one:one
OG0006650,1,1,1,one:one:one
OG0006651,1,1,1,one:one:one
OG0006652,1,1,1,one:one:one
OG0006653,1,1,1,one:one:one
OG0006654,1,1,1,one:one:one
OG0006655,1,1,1,one:one:one
OG0006656,1,1,1,one:one:one
OG0006657,1,1,1,one:one:one
OG0006658,1,1,1,one:one:one
OG0006659,1,1,1,one:one:one
OG0006660,1,1,1,one:one:one
OG0006661,1,1,1,one:one:one
OG0006662,1,1,1,one:one:one
OG0006663,1,1,1,one:one:one
OG0006664,1,1,1,one:one:one
OG0006665,1,1,1,one:one:one
OG0006666,1,1,1,one:one:one
OG0006667,1,1,1,one:one:one
OG0006668,1,1,1,one:one:one
OG0006669,1,1,1,one:one:one
OG0006670,1,1,1,one:one:one
OG0006671,1,1,1,one:one:one
OG0006672,1,1,1,one:one:one
OG0006673,1,1,1,one:one:one
OG0006674,1,1,1,one:one:one
OG0006675,1,1,1,one:one:one
OG0006676,1,1,1,one:one:one
OG0006677,1,1,1,one:one:one
OG0006678,1,1,1,one:one:one
OG0006679,1,1,1,one:one:one
OG0006680,1,1,1,one:one:one
OG0006681,1,1,1,one:one:one
OG0006682,1,1,1,one:one:one
OG0006683,1,1,1,one:one:one
OG0006684,1,1,1,one:one:one
OG0006685,1,1,1,one:one:one
OG0006686,1,1,1,one:one:one
OG0006688,1,1,1,one:one:one
OG0006689,1,1,1,one:one:one
OG0006690,1,1,1,one:one:one
OG0006691,1,1,1,one:one:one
OG0006692,1,1,1,one:one:one
OG0006693,1,1,1,one:one:one
OG0006694,1,1,1,one:one:one
OG0006695,1,1,1,one:one:one
OG0006696,1,1,1,one:one:one
OG0006697,1,1,1,one:one:one
OG0006698,1,1,1,one:one:one
OG0006699,1,1,1,one:one:one
OG0006700,1,1,1,one:one:one
OG0006701,1,1,1,one:one:one
OG0006702,1,1,1,one:one:one
OG0006703,1,1,1,one:one:one
OG0006704,1,1,1,one:one:one
OG0006705,1,1,1,one:one:one
OG0006706,1,1,1,one:one:one
OG0006707,1,1,1,one:one:one
OG0006708,1,1,1,one:one:one
OG0006709,1,1,1,one:one:one
OG0006710,1,1,1,one:one:one
OG0006711,1,1,1,one:one:one
OG0006712,1,1,1,one:one:one
OG0006713,1,1,1,one:one:one
OG0006715,1,1,1,one:one:one
OG0006716,1,1,1,one:one:one
OG0006717,1,1,1,one:one:one
OG0006718,1,1,1,one:one:one
OG0006719,1,1,1,one:one:one
OG0006720,1,1,1,one:one:one
OG0006721,1,1,1,one:one:one
